Vivado Simulator 2019.2
Time resolution is 1 ps
q         677201849465        260 2891983993           2604622497
r         677201849465        260        260                  245
q          65252386911        124  827877471            526228926
r          65252386911        124        124                   87
q  1771540815639904008 1707180206 1565687560           1037699950
r  1771540815639904008 1707180206 1707180206           1232714308
q  3562839814940959547 1225840275 1496097595           2906447020
r  3562839814940959547 1225840275 1225840275            671229047
q   858916816976866021  283018593 1468263141           3034842368
r   858916816976866021  283018593  283018593              8717797
q  1001461039067726184  337220241 1376158056           2969753642
r  1001461039067726184  337220241  337220241            201858462
q   471076661023643800  127898492  843749528           3683207312
r   471076661023643800  127898492  127898492             95470296
q     6607668213996784   42723605 2763021552            154660830
r     6607668213996784   42723605   42723605              4104634
q   104113612252001998   42864272 1519400654           2428913577
r   104113612252001998   42864272   42864272             22981054
q    44536017809351995   11246713 2973541691           3959914137
r    44536017809351995   11246713   11246713              5870314
q    19342977954630514    8027801   31607666           2409498934
r    19342977954630514    8027801    8027801              2766380
q     9038916045050970    2787176 2751796314           3243037413
r     9038916045050970    2787176    2787176               435282
q      340188952494425     103133 1772847449           3298546076
r      340188952494425     103133     103133                38317
q     1445063307569929    1115576   85994249           1295351735
r     1445063307569929    1115576    1115576               445569
q      240439165939290     705325 2601741914            340891313
r      240439165939290     705325     705325               597565
q        7956528988697      44786 2249556505            177656611
r        7956528988697      44786      44786                 8451
q       45442756971393     158714 2002979713            286318516
r       45442756971393     158714     158714                22969
q      131926109083142      93219 1893619206           1415227679
r      131926109083142      93219      93219                74441
q        9221673088512      48167  378304000            191452095
r        9221673088512      48167      48167                28647
q       26896462572746       6597 1377365194           4077074817
r       26896462572746       6597       6597                 4997
q        4888354612589       2330  681829741           2098006271
r        4888354612589       2330       2330                 1159
q        6765466930755       5982  893439555           1130970733
r        6765466930755       5982       5982                 5949
q         427316029797        208 2114267493           2054403989
r         427316029797        208        208                   85
q        1930492641877       1453 2052325973           1328625355
r        1930492641877       1453       1453                 1062
q        1643278741272        427 2601234200           3848427965
r        1643278741272        427        427                  217
q         551747626415        209 1991812527           2639940796
r         551747626415        209        209                   51
q         375263580900         99 1601426148           3790541221
r         375263580900         99         99                   21
q  8239413886359510054 2119681314 2111904806           3887100306
r  8239413886359510054 2119681314 2119681314           2087627970
q  1953480218027052983  982005096 2269204407           1989277067
r  1953480218027052983  982005096  982005096            877119551
q  1484204544779458301  354488173 2040108797           4186894395
r  1484204544779458301  354488173  354488173            151967966
q    68643225216087117  172796731 1329460301            397248401
r    68643225216087117  172796731  172796731            128309986
q   111664183157331647   94005913 2738493119           1187842121
r   111664183157331647   94005913   94005913             72870174
q     6700597474927618   43647492 1816568834            153516208
r     6700597474927618   43647492   43647492             14377282
q    22692056146603770    9042131  165113594           2509591615
r    22692056146603770    9042131    9042131              7272205
q    38797012858934222    9138327 2043515854           4245526873
r    38797012858934222    9138327    9138327              6172751
q     5802493358006837    3276527 1131045429           1770927985
r     5802493358006837    3276527    3276527                98742
q    19420641136963883    6155055 1615294763           3155234378
r    19420641136963883    6155055    6155055              2483093
q     1262750980551933     878844  530756861           1436831770
r     1262750980551933     878844     878844               478053
q       78834740642923     991690  615924843             79495346
r       78834740642923     991690     991690               968183
q        7466193044343     365916 1539883895             20404117
r        7466193044343     365916     365916               168171
q      821044448436506     247747 1320263962           3314043957
r      821044448436506     247747     247747               221627
q       48861548540196      30394 2000580900           1607605071
r       48861548540196      30394      30394                12222
q      108463373522378      62191 2564396490           1744036492
r      108463373522378      62191      62191                48406
q       14553828720694      18473 2479521846            787843269
r       14553828720694      18473      18473                12457
q       19059046606182       8115 2276713830           2348619421
r       19059046606182       8115       8115                 4767
q         305367091653       5648  424413637             54066411
r         305367091653       5648       5648                 2325
q        5017131790539       3457  609988811           1451296439
r        5017131790539       3457       3457                  916
q        1767237778322       1851 2006219666            954747584
r        1767237778322       1851       1851                  338
q        2927191448383       1128 2318719807           2595027879
r        2927191448383       1128       1128                  871
q         345561785755        197 1964402075           1754120739
r         345561785755        197        197                  172
q        1401434643164        337 1275304668           4158559772
r        1401434643164        337        337                    0
q         610266013801        179  380657769           3409307339
r         610266013801        179        179                  120
q  3610603674149634055 2823227209 1852358663           1278892347
r  3610603674149634055 2823227209 2823227209           2717364532
q  3109385371726146178  975524114 2005428866           3187399806
r  3109385371726146178  975524114  975524114             14224294
q   978153994631502699  582926499  698604395           1678005711
r   978153994631502699  582926499  582926499            216266910
q   610793512084958723  254572626 2398088707           2399289828
r   610793512084958723  254572626  254572626             35910395
q   486469101892601827  118407889  478349283           4108417994
r   486469101892601827  118407889  118407889             93447161
q   101331984262939625   81035332  509658089           1250466700
r   101331984262939625   81035332   81035332             73495225
q   189349973341078142   44433370  725189246           4261436243
r   189349973341078142   44433370   44433370             24449232
q    16465120883770282    9176572 2977301418           1794256164
r    16465120883770282    9176572    9176572              8380474
q    12047167050920430    6579138 2828972526           1831116333
r    12047167050920430    6579138    6579138              2059476
q      952631167510710     511650 3126290614           1861880518
r      952631167510710     511650     511650               476010
q      442413668636165    1066194 1972377093            414946687
r      442413668636165    1066194    1066194               636887
q     2385937930371518     865855 1993064894           2755586016
r     2385937930371518     865855     865855               487838
q      169730068131788     147606 1550528460           1149885967
r      169730068131788     147606     147606                86786
q       46846578254508      52427 1369957036            893558247
r       46846578254508      52427      52427                39039
q      494535553048072     147860  133684744           3344620269
r      494535553048072     147860     147860                73732
q       18748202931151      55712  670684111            336520012
r       18748202931151      55712      55712                22607
q        5641104338103      48760 1812278455            115691229
r        5641104338103      48760      48760                12063
q       16841802645188       9016 1235877572           1867990532
r       16841802645188       9016       9016                 8676
q       15142841748405       7066 3082030005           2143057139
r       15142841748405       7066       7066                 4231
q        3648886047574       2893 2458813270           1261281039
r        3648886047574       2893       2893                 1747
q        9730984593491       2625 2883668051           3707041749
r        9730984593491       2625       2625                 2366
q        2912183138484        734  195311796           3967551959
r        2912183138484        734        734                  578
q         641457006666        441 1506879562           1454551035
r         641457006666        441        441                  231
q          81645093834        308   40715210            265081473
r          81645093834        308        308                  150
q         104406878714         37 1327663610           2821807532
r         104406878714         37         37                   30
q  3538483893435172493 2142397195 2007303821           1651646996
r  3538483893435172493 2142397195 2142397195           2074596273
q  1579813154249194715 1091556203 2390965467           1447303537
r  1579813154249194715 1091556203 1091556203            813004704
q   390869061822477621  340823092 1067349301           1146838553
r   390869061822477621  340823092  340823092            164211745
q   489307662859298897  152889067  379250769           3200409764
r   489307662859298897  152889067  152889067             23648709
q   275312181510782585   91662147 1833549433           3003553708
r   275312181510782585   91662147   91662147              5691509
q   121938190043462518   79185739 1175993206           1539900891
r   121938190043462518   79185739   79185739              2869069
q    15803226673178948   11964230 1881729348           1320872857
r    15803226673178948   11964230   11964230             11273838
q     1112643005894255    3529504 1663094383            315240613
r     1112643005894255    3529504    3529504              1348303
q    12820984948271058    6358475  763570130           2016361619
r    12820984948271058    6358475    6358475              2900033
q     9165501262359204    2660186 2397989540           3445436244
r     9165501262359204    2660186    2660186              2177820
q     6650089493593909    2954208 2650636085           2251056626
r     6650089493593909    2954208    2954208               611701
q      387686430548990     801365 1207575550            483782584
r      387686430548990     801365     801365               121830
q      964298859648119     461841 1392284791           2087945547
r      964298859648119     461841     461841               276092
q       58833253546466      30196  791525858           1948379041
r       58833253546466      30196      30196                24430
q      370942361363120      88802 3215876784           4177184763
r      370942361363120      88802      88802                39194
q      307926371776178      86890 2986456754           3543864331
r      307926371776178      86890      86890                55588
q       83593302253708      22755  353771660           3673623478
r       83593302253708      22755      22755                11818
q        7073927077748       3144  115941236           2249976805
r        7073927077748       3144       3144                 2828
q        4914775644008       4772 1333057384           1029919455
r        4914775644008       4772       4772                 4748
q        1504340991199       3061 1102437599            491454097
r        1504340991199       3061       3061                  282
q        5572935674300       1641 2363091388           3396060739
r        5572935674300       1641       1641                 1601
q        2394185228462       1456 1888444590           1644357986
r        2394185228462       1456       1456                  846
q         120776554599        478  517470311            252670616
r         120776554599        478        478                  151
q          20078776693          9 2898907509           2230975188
r          20078776693          9          9                    1
q         363483499339        117 2706246475           3106696575
r         363483499339        117        117                   64
q  1360419149839957330 2482919394 1272544594            547911121
r  1360419149839957330 2482919394 2482919394           1320776656
q  2019272201682945129  543429803 1847723113           3715792160
r  2019272201682945129  543429803  543429803            185200649
q  1692984127416011341  411405608  352422477           4115121657
r  1692984127416011341  411405608  411405608            123958885
q   294589271477022636  364770878 2970054572            807600850
r   294589271477022636  364770878  364770878            348976336
q    31124624599919852   29432677 1628155116           1057485345
r    31124624599919852   29432677   29432677              8301287
q    59194602151220100   92838405 1373115268            637608995
r    59194602151220100   92838405   92838405             41767125
q    38696921513766589   25717441  616214205           1504695646
r    38696921513766589   25717441   25717441             14804703
q    23336784889707499    8801466 2777480171           2651465663
r    23336784889707499    8801466    8801466              6645541
q       16755782123382    1375856 1114701686             12178441
r       16755782123382    1375856    1375856              1002886
q    16665012402144172    6085775 2422752172           2738355000
r    16665012402144172    6085775    6085775              2019172
q      154241947285561    1560966 1081751609             98811855
r      154241947285561    1560966    1560966              1233631
q      241567007934985    1324771  867338761            182346237
r      241567007934985    1324771    1324771              1198258
q      359360918801569     729589 1005145249            492552545
r      359360918801569     729589     729589                47564
q      127764503539390     234700 2111385278            544373683
r      127764503539390     234700     234700               139290
q       42834229931083      39216  521088075           1092264125
r       42834229931083      39216      39216                 5083
q      143255983113406      50282 1643922622           2849051014
r      143255983113406      50282      50282                27458
q        6916357536707      24590 1460190147            281267081
r        6916357536707      24590      24590                14917
q        9827936815507      16270 1051642259            604052662
r        9827936815507      16270      16270                 4767
q        8346407073848       6214 1285617720           1343161743
r        8346407073848       6214       6214                 2846
q       11421337818194       5892 1019778130           1938448373
r       11421337818194       5892       5892                 4478
q        4763336756385       1901  218025121           2505700555
r        4763336756385       1901       1901                 1330
q         242067098992        539 1548930416            449104079
r         242067098992        539        539                  411
q        1810542680958        512 2361449342           3536216173
r        1810542680958        512        512                  382
q          70687765133         26 1968288397           2718760197
r          70687765133         26         26                   11
q         220464421938        105 1421089842           2099661161
r         220464421938        105        105                   33
q  4178331808905629861 1984795824 2005471397           2105169588
r  4178331808905629861 1984795824 1984795824           1831429349
q  3330255012551533623  902800286  446243895           3688805890
r  3330255012551533623  902800286  902800286             61049083
q  1116195987839460235  269801692 1256399755           4137097805
r  1116195987839460235  269801692  269801692             80974175
q   637765025527356433  385584770 1689902097           1654020270
r   637765025527356433  385584770  385584770            144068533
q   244917552782649671   86464900 1960716615           2832566194
r   244917552782649671   86464900   86464900             75059071
q   205939655053524411   82494942 1889648059           2496391294
r   205939655053524411   82494942   82494942             45689463
q      406283181667742     543327  750302622            747769173
r      406283181667742     543327     543327               209171
q    23783293902922135   15589762 2695635351           1525571327
r    23783293902922135   15589762   15589762               967961
q    20185368768095708    6787710 1729439196           2973811310
r    20185368768095708    6787710    6787710              1095608
q     1519040993879545     664986 1255597561           2284320262
r     1519040993879545     664986     664986               133213
q      993985097842175     867797  816528895           1145412000
r      993985097842175     867797     867797               478175
q      816960987223863     229775 2372949815           3555482481
r      816960987223863     229775     229775               152088
q      908958185811802     421430 1372057434           2156842621
r      908958185811802     421430     421430                43772
q       47988381236232     310388  711638024            154607720
r       47988381236232     310388     310388               240872
q      238412426960600     168955 3087326936           1411100156
r      238412426960600     168955     168955               103620
q      214990521597349      60813 1638628773           3535272418
r      214990521597349      60813      60813                41515
q       98575710518888      41265 1916108392           2388845523
r       98575710518888      41265      41265                12293
q       39709561462562      11419 2588811042           3477499033
r       39709561462562      11419      11419                 4735
q       45347999430408      11960 1734719240           3791638748
r       45347999430408      11960      11960                 4328
q        2294238426486       1442  725890422           1591011391
r        2294238426486       1442       1442                  664
q        3105535317620       1142  273962612           2719382940
r        3105535317620       1142       1142                  140
q        5584776263898       1398 1318779098           3994832806
r        5584776263898       1398       1398                 1110
q        1306874059341        360 1204001357           3630205720
r        1306874059341        360        360                  141
q         689040505142        212 1845737782           3250191061
r         689040505142        212        212                  210
q          61667374262         56 1537832118           1101203111
r          61667374262         56         56                   46
q  6981836995158508502 2160226995 2015003606           3231992291
r  6981836995158508502 2160226995 2160226995            508412957
q  3106679172812708876  929240564 1855659020           3343245326
r  3106679172812708876  929240564  929240564            490105012
q   416162549696795598  312207399 1333760974           1332968248
r   416162549696795598  312207399  312207399             39128646
q   312901095269786613  139543694 1768088565           2242316268
r   312901095269786613  139543694  139543694            116772621
q    66624402494105295   51532808 2215159503           1292854107
r    66624402494105295   51532808   51532808             26062839
q     1071145742013842     337570 2373227922           3173107035
r     1071145742013842     337570     337570               208892
q    21889684708795636   27795169 1632642292            787535586
r    21889684708795636   27795169   27795169              2411602
q    58875611270469835   14426302 2008406219           4081129819
r    58875611270469835   14426302   14426302               370497
q     2671590978407715    8094964 1061211427            330031236
r     2671590978407715    8094964    8094964              4112211
q    13052422917232075    3041932  124818891           4290833232
r    13052422917232075    3041932    3041932              2147851
q     4290181522265784    1385148 3114800824           3097273015
r     4290181522265784    1385148    1385148                84564
q     3120956674406072    1210743 1508898488           2577720188
r     3120956674406072    1210743    1210743               826388
q      241297532963677     111557 1975307101           2162997686
r      241297532963677     111557     111557               106575
q      463875499538844     173859 1851701660           2668113238
r      463875499538844     173859     173859                93402
q      205680540359232      47953 3146488384           4289211110
r      205680540359232      47953      47953                 1402
q       84534024747627      84258  478427755           1003275947
r       84534024747627      84258      84258                 5301
q       13697065496554       4847  414789610           2825885186
r       13697065496554       4847       4847                   12
q       41568468898165      10045 1775407477           4138224877
r       41568468898165      10045      10045                 8700
q       18139421103555       6847 1774212547           2649250927
r       18139421103555       6847       6847                 6386
q         255789582386        119 2386511922           2149492288
r         255789582386        119        119                  114
q        5855209464414       1752 1169039966           3342014534
r        5855209464414       1752       1752                  846
q        2019902914184        698 1268285064           2893843716
r        2019902914184        698        698                  416
q         855713683227        406 1015191323           2107669170
r         855713683227        406        406                  207
q         810425883650        342 2972032002           2369666326
r         810425883650        342        342                  158
q         440558427825        118 2471763633           3733545998
r         440558427825        118        118                   61
q  5349907008597161195 3008648128 1288598763           1778176370
r  5349907008597161195 3008648128 3008648128           1742825835
q  1068326005192779491  842856417 1809049315           1267506521
r  1068326005192779491  842856417  842856417            378584234
q  1912399971170293495  502498204  907187959           3805784689
r  1912399971170293495  502498204  502498204            137094939
q   223785854162895792  143888491 1998783408           1555272785
r   223785854162895792  143888491  143888491             35878357
q   250952746181051432  185009828 1804059688           1356429271
r   250952746181051432  185009828  185009828             59176044
q   138750044926276707   53745673 1147565155           2581604009
r   138750044926276707   53745673   53745673             43073650
q    68610423574967056   24549395  353579792           2794790811
r    68610423574967056   24549395   24549395             13357711
q    15519182134998300    9591698  710702364           1617980688
r    15519182134998300    9591698    9591698              5870076
q    12810532114801002    9278525 1880498538           1380664719
r    12810532114801002    9278525    9278525              2941527
q     1188140900601586    1135544 2622672626           1046318681
r     1188140900601586    1135544    1135544               304122
q     5304132780261731    1261817 2788524387           4203567379
r     5304132780261731    1261817    1261817               794088
q     1130287103081702     500544 2034629862           2258117374
r     1130287103081702     500544     500544               230246
q      978399353550302     366285 1508554206           2671142289
r      978399353550302     366285     366285               223937
q      549774557634395     261394 1563877211           2103240922
r      549774557634395     261394     261394                69127
q      355536009096827     123809 2911301243           2871649145
r      355536009096827     123809     123809               103522
q      178390308029607      42406 3136357543           4206723294
r      178390308029607      42406      42406                24243
q       78572698464465      45065  566751441           1743541517
r       78572698464465      45065      45065                  860
q       40102248133725      11976  138490973           3348551113
r       40102248133725      11976      11976                 4437
q       30349977635889       9760 1738722353           3109628856
r       30349977635889       9760       9760                 1329
q        3524454215210       1865 2581032490           1889787782
r        3524454215210       1865       1865                 1780
q        3785948002724       1064 2081814948           3558221807
r        3785948002724       1064       1064                   76
q        2764816342298       1361 3152370970           2031459472
r        2764816342298       1361       1361                  906
q         273069546803        272 2486607155           1003932157
r         273069546803        272        272                   99
q         421558069952        128  651274944           3293422421
r         421558069952        128        128                   64
q         186763426336        124 2079832608           1506156664
r         186763426336        124        124                    0
q   248911155216226178 2419535902 2068551554            102875578
r   248911155216226178 2419535902 2419535902            806224822
q  1252894117229539602  461663599 3198464274           2713868106
r  1252894117229539602  461663599  461663599            202266108
q   210522573356204146  213919039 1108934770            984122658
r   210522573356204146  213919039  213919039             98718484
q   385159577144779454  365528464 1099817662           1053706113
r   385159577144779454  365528464  365528464            152479022
q   429415216778442023  114232793 1362752807           3759123851
r   429415216778442023  114232793  114232793             45796180
q    22900040174330479   24661744  401531503            928565318
r    22900040174330479   24661744   24661744             14535887
q   114972879638258870   29515523 2443470006           3895336011
r   114972879638258870   29515523   29515523             12860117
q     7924404606866301    8627051  967185277            918553119
r     7924404606866301    8627051    8627051              3044232
q    24508849941159896    5882008 1318625240           4166748828
r    24508849941159896    5882008    5882008               873272
q     6935129101765176    3519102 2459241016           1970709886
r     6935129101765176    3519102    3519102               522804
q     3336903020066139    2704068 1193882971           1234030734
r     3336903020066139    2704068    2704068              1240227
q     2243715570538090     947318 3180271210           2368492492
r     2243715570538090     947318     947318                 1634
q     1299513452367827     549771 2377486291           2363735905
r     1299513452367827     549771     549771               140072
q      440909686703692     158479 1228998220           2782133195
r      440909686703692     158479     158479                93287
q        6629984013652      11204 2849475924            591751518
r        6629984013652      11204      11204                 5980
q        6294242182337      12621 2115093697            498711843
r        6294242182337      12621      12621                11834
q       63167569114829      25063 1485092557           2520351478
r       63167569114829      25063      25063                21715
q       15356661438674      17887 2153355474            858537565
r       15356661438674      17887      17887                13519
q          43807375674        628  857702714             69756967
r          43807375674        628        628                  398
q       10434598666201       3146 2123104217           3316782792
r       10434598666201       3146       3146                 2569
q         675045972731       1578  736107259            427785787
r         675045972731       1578       1578                  845
q        4721862729716       1198 1693671412           3941454699
r        4721862729716       1198       1198                  314
q          93010236294         81 2815923078           1148274522
r          93010236294         81         81                   12
q         138731940989        128 1292987517           1083843288
r         138731940989        128        128                  125
q         125979755435         37 1425703851           3404858255
r         125979755435         37         37                    0
q  2686294315184052812 1292225985 1924291148           2078811559
r  2686294315184052812 1292225985 1292225985            725892197
q   752115773488820280  218864927 2764369976           3436438098
r   752115773488820280  218864927  218864927             30031434
q  1239661713168687211  465858426 2534563947           2661026706
r  1239661713168687211  465858426  465858426            367562455
q   316259342096403161  205030150  781060825           1542501637
r   316259342096403161  205030150  205030150             87047611
q    25642303696634633  141070470  319783689            181769463
r    25642303696634633  141070470  141070470            119577023
q    45269292751009144   82631494 2443720056            547845507
r    45269292751009144   82631494   82631494             26411686
q    20529035277936080   19965390 2136122832           1028231117
r    20529035277936080   19965390   19965390             16895450
q    19139569593167455   12481005 1321283167           1533495867
r    19139569593167455   12481005   12481005              9661120
q    26653193265528667    7397676  616087387           3602914383
r    26653193265528667    7397676    7397676              4354759
q     5633243005827377    3676649 2555099441           1532167744
r     5633243005827377    3676649    3676649              2017521
q     2375736866907833    1031488 1476929209           2303213286
r     2375736866907833    1031488    1031488               958265
q     2923036478900989     816567 1996327677           3579665206
r     2923036478900989     816567     816567               633187
q      843284730878837     507799 2262047605           1660666387
r      843284730878837     507799     507799               226624
q      522315383078385     172044  115244529           3035940707
r      522315383078385     172044     172044                83277
q      199128740913361      76796 1172168913           2592957197
r      199128740913361      76796      76796                12549
q       98476764103536      41894 1753940848           2350617370
r       98476764103536      41894      41894                 4756
q       36159450357503      22705  120692479           1592576540
r       36159450357503      22705      22705                16803
q       50038413318711      20295 2044320311           2465553748
r       50038413318711      20295      20295                 3051
q        1130507616277        454  931217429           2490104881
r        1130507616277        454        454                  303
q        9291205176334       4553 1190915086           2040677613
r        9291205176334       4553       4553                 4345
q         277816564756        130 2938657812           2137050498
r         277816564756        130        130                   16
q        3423993098487       1533  904163575           2233524526
r        3423993098487       1533       1533                  129
q          74150784553         26 1136340521           2851953252
r          74150784553         26         26                    1
q         383860486825        107 1608397481           3587481185
r         383860486825        107        107                   30
q         152541026479        107 2217171119           1425617069
r         152541026479        107        107                   96
q  2332722801789100111  795560158 1746395215           2932176502
r  2332722801789100111  795560158  795560158            574092795
q   869082287225681305 1201978820 1386984857            723042929
r   869082287225681305 1201978820 1201978820            616917525
q   229078138566161569  618411277 1930114209            370430079
r   229078138566161569  618411277  618411277            372560686
q   936752998117985885  259069584 2132463197           3615835497
r   936752998117985885  259069584  259069584             97762637
q    96533084632363256   82003618  982888696           1177180799
r    96533084632363256   82003618   82003618             74232474
q     1808250040880923   34209014   89788187             52858876
r     1808250040880923   34209014   34209014             11772659
q    52695831598285173   16869812 1670332789           3123676280
r    52695831598285173   16869812   16869812              5825813
q    36440245176969302   16113724 3175950422           2261441562
r    36440245176969302   16113724   16113724              4772414
q       64894359533910      18989 1698658646           3417471142
r       64894359533910      18989      18989                18472
q     6188439304235288    3271863 1316055320           1891411499
r     6188439304235288    3271863    3271863              2882651
q     7776830576510456    2640293 2013119992           2945442258
r     7776830576510456    2640293    2640293               808862
q      153113914392815      52418 2625257711           2921017863
r      153113914392815      52418      52418                50081
q     1306972527847704     347511 1094773016           3760952970
r     1306972527847704     347511     347511               290034
q       15136704233450     157353 1239482346             96195841
r       15136704233450     157353     157353                64577
q      209630704151993     107838 1940368825           1943940949
r      209630704151993     107838     107838                93731
q      261087368080349      87328  601123805           2989732595
r      261087368080349      87328      87328                24189
q       86005257905006      29809 2832769902           2885211107
r       86005257905006      29809      29809                16443
q       13831853185635      13324 2058492515           1038115669
r       13831853185635      13324      13324                11879
q       14749821243819       8955  903549355           1647104549
r       14749821243819       8955       8955                 7524
q        9253969752672       5784 2610197088           1599925614
r        9253969752672       5784       5784                 1296
q       11405113637994       2807 1975467114           4063097127
r       11405113637994       2807       2807                 2505
q        2698179190148        810  939728260           3331085419
r        2698179190148        810        810                  758
q           8694038923          3  104104331           2898012974
r           8694038923          3          3                    1
q         579974466541        237  153881581           2447149647
r         579974466541        237        237                  202
q           5295036173         46 1000068877            115109482
r           5295036173         46         46                    1
q 10327285590896080023 3034488900 1398731927           3403303136
r 10327285590896080023 3034488900 3034488900           1368889623
q  2231159950724945642  520443416 1812584170           4287036557
r  2231159950724945642  520443416  520443416            482986930
q  1701727437007338097  510238927 2069609073           3335157995
r  1701727437007338097  510238927  510238927            263066732
q   259239695758113968  161525498  962051248           1604945961
r   259239695758113968  161525498  161525498            144500390
q   621053699819724596  194049260 2888982324           3200495069
r   621053699819724596  194049260  194049260             46625656
q    84173994694520297   94591049 1561832937            889872726
r    84173994694520297   94591049   94591049             65690723
q   122210032508174301   28773143 2275639261           4247364721
r   122210032508174301   28773143   28773143             17686198
q     3903023599634855    3402314 2134165927           1147167368
r     3903023599634855    3402314    3402314              3145303
q     2108419575472689    7802066 2949997105            270238623
r     2108419575472689    7802066    7802066              3077571
q     9955405977420780    4151337 2497774572           2398120407
r     9955405977420780    4151337    4151337              1386621
q     7647942629354376    2062663 1739549576           3707800367
r     7647942629354376    2062663    2062663               957055
q      901974613751866     374607 1416820794           2407788999
r      901974613751866     374607     374607               203473
q     1103938535512043     272824 3091421163           4046339528
r     1103938535512043     272824     272824               124971
q       70641923656311     348759 2596538999            202552260
r       70641923656311     348759     348759                10971
q      302664116722053     129783 2066340229           2332078290
r      302664116722053     129783     129783                10983
q       79109158479687      28162  155854663           2809074585
r       79109158479687      28162      28162                16917
q       69335167399849      20933 1510340521           3312242268
r       69335167399849      20933      20933                 3805
q       39184413537842       9847 1426896434           3979325026
r       39184413537842       9847       9847                 6820
q       16957853227806       5518 1322343198           3073188334
r       16957853227806       5518       5518                  794
q        5095971831384       1543 2140618328           3302638905
r        5095971831384       1543       1543                  969
q        3373732620886       2132 2183293526           1582426182
r        3373732620886       2132       2132                  862
q        1599097059486        672 1369225374           2379608719
r        1599097059486        672        672                  318
q         100785999991        334 2001752183            301754490
r         100785999991        334        334                  331
q         143030167947        171 1296247179            836433730
r         143030167947        171        171                  117
q           9269541388         39  679606796            237680548
r           9269541388         39         39                   16
q  6406281587060514073 2663646287 1474174233           2405079690
r  6406281587060514073 2663646287 2663646287            852903043
q  1464854221947851017  906204909 1525600521           1616471294
r  1464854221947851017  906204909  906204909             67468771
q   762866920844591154  623004153  869695538           1224497328
r   762866920844591154  623004153  623004153            163187970
q   803493592029061939  227338400  875684659           3534350519
r   803493592029061939  227338400  227338400               432339
q    34361324608768643   74801504 1397836419            459366760
r    34361324608768643   74801504   74801504             73161603
q    39076636246138798   64578737 1584914350            605100657
r    39076636246138798   64578737   64578737             59208589
q    88048085814975679   45971941 2116525247           1915257087
r    88048085814975679   45971941   45971941             11579812
q     1292985043951313     352135 2319359697           3671844729
r     1292985043951313     352135     352135               304898
q    25306378376296171    6367139 1571534571           3974528964
r    25306378376296171    6367139    6367139              2982175
q     7024604438947137    3123104  742745409           2249238078
r     7024604438947137    3123104    3123104               593025
q     6538435581807878    1729399  708676870           3780755963
r     6538435581807878    1729399    1729399               151641
q     1180981434611902     583474 2867165374           2024051516
r     1180981434611902     583474     583474               365318
q     1795285805500438     473071 2360674326           3794960598
r     1795285805500438     473071     473071               443980
q      245059254736846      60900 1305728974           4023961489
r      245059254736846      60900      60900                56746
q       28189892052663      74376 2021689015            379018662
r       28189892052663      74376      74376                47751
q      156699371948988      43694 1785121724           3586290381
r      156699371948988      43694      43694                41574
q       17189797891104       9002 1338772512           1909553198
r       17189797891104       9002       9002                 2708
q        8466771858664       3541 1391318248           2391068019
r        8466771858664       3541       3541                 3385
q       25568455270098       8580  514957010           2980006441
r       25568455270098       8580       8580                 6318
q        8470745870837       2747 1070363125           3083635191
r        8470745870837       2747       2747                 1160
q        3270685894175       2700 2215781919           1211365145
r        3270685894175       2700       2700                 2675
q         139116888582        571 1677935110            243637282
r         139116888582        571        571                  560
q         765746123111        541 1241944423           1415427214
r         765746123111        541        541                  337
q         616426905698        278 2246582370           2217362970
r         616426905698        278        278                   38
q         147817087967        111 1788199903           1331685477
r         147817087967        111        111                   20
q  4526618470615423664 3110477526  381754032           1455280879
r  4526618470615423664 3110477526 3110477526           2468398310
q  3328535003502384844 1604788124 1245091532           2074127390
r  3328535003502384844 1604788124 1604788124            367268484
q  1343605678900010576  712573125  151543376           1885568837
r  1343605678900010576  712573125  712573125            316304951
q   473762113030566724  135570360 3074011972           3494584753
r   473762113030566724  135570360  135570360             15845644
q     2154119889495821   11385673  517023501            189195657
r     2154119889495821   11385673   11385673              5873660
q   155903701946915343   77537431 1169611279           2010689546
r   155903701946915343   77537431   77537431             11519017
q     8829297791897639   19691288  377524263            448385996
r     8829297791897639   19691288   19691288              9494791
q    13044550787359751   13884890  670000135            939478151
r    13044550787359751   13884890   13884890              3321361
q     6105473249569915    3122631 1144646779           1955233663
r     6105473249569915    3122631    3122631              1242562
